generated_index,candidate_id,prompt_window_id,real_index,activity_name,hand_acc_16g_x_mean_zerr,hand_acc_16g_x_std_relerr,hand_acc_16g_x_range_zerr,hand_acc_16g_x_stats_score,hand_acc_16g_y_mean_zerr,hand_acc_16g_y_std_relerr,hand_acc_16g_y_range_zerr,hand_acc_16g_y_stats_score,hand_acc_16g_z_mean_zerr,hand_acc_16g_z_std_relerr,hand_acc_16g_z_range_zerr,hand_acc_16g_z_stats_score,hand_gyro_x_mean_zerr,hand_gyro_x_std_relerr,hand_gyro_x_range_zerr,hand_gyro_x_stats_score,hand_gyro_y_mean_zerr,hand_gyro_y_std_relerr,hand_gyro_y_range_zerr,hand_gyro_y_stats_score,hand_gyro_z_mean_zerr,hand_gyro_z_std_relerr,hand_gyro_z_range_zerr,hand_gyro_z_stats_score,mean_zerr_avg,std_relerr_avg,range_zerr_avg,stats_score,max_channel_stats_score
0,0,5421,0,walking,0.5932438548322747,0.1840186543489626,1.0917302301416845,0.5292510497008318,4.917285366189058,0.007653564670303327,4.804877354084471,2.930951043160639,0.02308411467413409,0.14663009696758286,1.100347991546106,0.287955282965908,0.6936253857228064,0.7616193621389328,1.4250436367527133,0.8671066264952383,0.35660295496384303,0.3931412696838379,1.6750246624151868,0.6349026223421097,0.47728723256416566,0.035175759807910774,1.2326955577127294,0.4515243084913765,1.1768548181577136,0.25470645126958835,1.8882865721088151,0.9502818221926839,2.930951043160639
1,1,5422,1,walking,2.5783326427613744,1.2858460555450366,0.8309725129406133,1.711865981910687,24.198142216803184,1.0988001379855843,24.515394809634188,15.021855903842345,0.041281852126121704,0.48842073976993555,0.8600381746888163,0.3838886716961862,0.10371578668377228,0.11067997557776305,2.139827736786433,0.5137238522619008,0.44876703154295683,0.39250897336751217,0.6510324366390704,0.46671688929200167,0.19276402654155853,1.7804641969620236,2.593346554135519,1.3079606002285369,4.593833926076495,0.8594533465346426,5.265102037470773,3.23433531653861,15.021855903842345
2,2,5423,2,walking,5.838078485018966,1.4819060635616075,4.677302520467627,3.863454323525755,14.650559303764192,0.44257935510802376,15.355199166340395,9.108295296816966,1.1394386567132324,0.8787111850143169,1.6932373777290302,1.1459074122368258,1.0119856051982394,0.43328595587185453,2.0264968753807127,0.9834079995041802,0.9092667346791282,0.6238827628175212,1.6461427137641709,0.942488341751494,0.5599215306145581,1.7545335653581116,3.0812105818798665,1.5420241547650413,4.0182083859980535,0.9358164812885725,4.746598205926967,2.930929588100044,9.108295296816966
3,3,5424,3,walking,0.28532853440773825,0.36882963358160425,0.6705060046176855,0.3957644681192741,6.079930851158553,0.5747267163709898,6.323944458705587,3.9266519187529347,0.09862303182065257,0.15719252469043066,1.795657466302981,0.46145771586502954,1.624178712222041,0.1761000180731014,1.7275531306558727,1.0656221182492316,1.5024473784461854,0.4367949073276823,1.2362937859126497,1.0229556714920771,0.9009143997056811,0.4829469662086636,1.1968821974361643,0.7929209858529708,1.7485704846268082,0.3660984610420786,2.1584728406051568,1.2775621463885862,3.9266519187529347
4,4,5425,4,walking,0.726483416452282,0.002479610100555184,1.173437170883794,0.5262726447978937,4.299679374792486,0.3715166618319823,4.7549764776742585,2.8194737101846394,0.8636749850551005,0.19039989585307104,2.5107167532968493,0.9237733030226385,0.8760846880261567,0.17273295735849917,1.2519874414579768,0.6699245464454577,0.17667778762988748,0.3141395505517721,1.144722193479538,0.4252713739685714,0.5733034534029442,0.25226840188461497,0.8874837311732341,0.5077254883496705,1.2526506175598096,0.21725617959674914,1.9538872946609418,0.9787401777948119,2.8194737101846394
5,5,5426,5,walking,0.06471184740294376,0.3628251267781437,0.9191222779056842,0.35483924525357186,1.4262578286595011,0.4932183801974387,1.6947494393194718,1.1067403714066704,0.21550617497302044,0.4894495614123283,1.291845213432542,0.5403513372406479,0.08680902999198271,0.0428909005005955,0.5594652033111431,0.16377301285925994,0.01960982101187854,0.6971435692206346,1.3779024566654399,0.5622818474260932,0.26651409280593275,0.616753882072011,0.6111119799926633,0.4755295859497102,0.34656813247420987,0.4503802366968586,1.0756994284378243,0.5339192333559923,1.1067403714066704
6,6,5427,6,walking,0.773544688180326,0.3325604187502768,0.8148555385933473,0.6054131504909106,1.6674911812258022,0.4350810554639688,2.5279857400939756,1.3466260426947037,1.6804542197761956,0.05600275312151224,2.3236992146418647,1.1593226320874561,0.14463336755394107,0.10238834655478485,0.8586233046104625,0.2705333465655829,0.17605118418585433,0.3949432475722387,0.8028001268880893,0.38895779808085507,0.3546734661364756,0.1761486570374304,0.7137402278034627,0.35507689483025495,0.7994746845097657,0.249520746416702,1.3402840254385338,0.6876549774582938,1.3466260426947037
7,7,5428,7,walking,0.4019536723810747,0.27836134712446714,0.8101944821850136,0.4341649042392195,2.7297121444642487,0.6717829119224741,3.2502321278087876,2.0106444481164467,1.8978255684194578,0.26668660509928305,2.9627396070483227,1.458352790817161,0.15205430760839866,0.08229073977157272,0.5723217674312625,0.20820237243824108,0.22475565047491164,0.404535011067607,0.8952436616122392,0.43076499693945536,0.2106309330600544,0.3285197847283269,1.0495738320989303,0.4255750535351386,0.9361553794013576,0.3386960666189551,1.5900509130307592,0.827950761014277,2.0106444481164467
8,8,5429,8,walking,0.01609014691073952,0.3434669242033121,0.6552893474566693,0.2748806979369546,2.3186906253683044,0.7350059035494939,3.464636702556259,1.9144059520783712,1.5493599223415577,0.15072582561157352,1.5936027156571404,0.9987548423126806,0.291611079610944,0.12862362486592838,0.4232985108468926,0.2527535839601275,0.4760668997525198,0.026252150697332888,0.48054643369594446,0.29703690691913,0.18275283774601722,0.42411868756270266,0.8135085370575772,0.40545031753500343,0.8057619186216805,0.30136551941505724,1.2384803745450805,0.6905470501237112,1.9144059520783712
9,9,5430,9,walking,0.42535484838121723,0.1605353229408466,0.436904959866249,0.32173706050207534,3.126209124188955,0.33337607307006306,3.93707085585722,2.171248250075051,0.5509545396803515,0.17591880635185791,0.9463944830056039,0.48002823501400455,0.02687855541341902,0.2728849211600227,0.7629913056859821,0.27250365176657315,0.3519845545848953,0.0726093131805134,0.49596283146154096,0.2690301133984717,0.26980513958844415,0.5439062417537072,0.9432175509607045,0.5141280627290015,0.7918644603062136,0.25987177974283515,1.2537569978062166,0.6714458955808629,2.171248250075051
10,10,5431,10,walking,0.06394637191411698,0.3741672791758234,0.27069856327995984,0.22938517309196813,2.8744743707428793,0.40321596179041164,2.441883975462612,1.799452928105839,0.45029861239105357,0.028229430730163742,0.1653816871492287,0.22448755467833267,0.10637268101733724,0.381420233946168,1.0154923930596769,0.3982156445973375,0.047346544076395304,0.29891312649236856,0.5318988476010319,0.24488363774771194,0.1045158865572901,0.41409568444233635,0.5319707343540759,0.3138387752706658,0.6078257444498453,0.31667361942954525,0.8262210334844308,0.5350439522486423,1.799452928105839
11,11,5432,11,walking,0.031695758025658105,0.06879297246787759,0.21041157470203986,0.08227780713782226,3.039700727587992,0.4146703190859549,3.45320915796877,2.072390250263333,0.6864171854654948,0.28545723358790076,0.5804524497191113,0.5048402575651805,0.009594029970298526,0.23023541049180524,0.7151901859118235,0.23896981336720624,0.16023067679786313,0.5355929857418861,0.7883295709239423,0.4359953792006882,0.2784145171557687,0.24819534158408021,0.11948734394941553,0.23454141228582268,0.7010088158338458,0.29715737715991747,0.9778467138625171,0.5948358199700088,2.072390250263333
12,12,5433,12,walking,0.2372076470755676,0.16564261717290257,0.3818201461358631,0.2375041349265607,3.0279515676119697,0.33860822705155247,3.232809729180181,1.9931858637014452,0.2466204731905595,0.26104247145400056,0.7366152132831377,0.35038822051445156,0.004142166795508655,0.21183974509529677,0.38725828031086906,0.16384442081849598,0.027589613757911934,0.7186550880943596,1.2044558030784982,0.5393890413566083,0.07421148842700587,0.3237785564371261,0.4216765968552302,0.24353133731669885,0.6029538261430872,0.3365944508842063,1.0607726281406298,0.5879738364390434,1.9931858637014452
13,13,5434,13,walking,1.8671187253167785,0.06546815397775722,2.4020471161392134,1.253444174945657,3.011794717951693,0.23787499474978702,3.14184617924726,1.928237120930044,1.0853440185311218,0.025572706833769512,0.09442275905240916,0.4632512419564384,0.17985167340385178,0.13529047611932804,0.615650970517224,0.24918705391271673,0.23019137486841887,0.7107847811271988,1.0540641136665727,0.5872032851315616,0.22482810753082202,0.583324836810846,0.5262262856725047,0.4285064348711682,1.0998547696004477,0.29305265826978105,1.305709570715864,0.8183048852912643,1.928237120930044
14,14,5435,14,walking,0.029262587474992417,0.02560373505468188,0.11923723179894985,0.04579397537165969,2.785119799361832,0.27242554124744456,2.839347594770892,1.7908876551978892,0.176168314660722,0.27538958792962215,0.3726288239945814,0.255148925835054,0.28033726970914385,0.26908032994874764,0.7607751201575911,0.37192206389467486,0.21480805634148648,0.6050046179737819,0.984831035644142,0.5248912768549358,0.02310524670688952,0.5091640644785463,0.7598190835978991,0.3648715411937542,0.5848002123758445,0.3261113127721374,0.9727731483273425,0.5589192397246613,1.7908876551978892
15,15,5436,15,walking,0.33496968703038926,0.07717917665569525,0.34193696212991265,0.23324693790041634,2.9370415508548016,0.4706375326565607,2.9977092462614845,1.9626134826568418,0.5469025495797751,0.07076249619562101,0.5941991999496425,0.365905858300087,0.01975489553198757,0.41199457789041904,1.2529512640941571,0.4232900421877941,0.10468705063280852,0.5110449196842102,0.8145970317313302,0.40921219447307355,0.08462102229022157,0.6020401467265016,0.8409547013739411,0.4428554078814775,0.6713294593199972,0.357276474968168,1.1403914009234113,0.6395206538999484,1.9626134826568418
16,16,5437,16,walking,0.36499875190381764,0.1897208814366837,0.36843310940650176,0.2955744752175009,2.972151755087031,0.19194237990949142,2.922144189270787,1.8500664918527665,1.1569395471635018,0.01691196158017934,0.773688148635571,0.6242782332245868,0.03635997630821768,0.43641140607831364,1.5892572527944182,0.5069600035134962,0.015530693111941218,0.529090360738337,0.8836775763581196,0.39458393681173526,0.0036930947175580256,0.28993431287748894,0.23880770891645287,0.16521250482130936,0.7582789697153446,0.27566855043674904,1.1293346642303084,0.6394459409068991,1.8500664918527665
17,17,5438,17,walking,0.22698373952623213,0.06185426525229014,0.3952405518589759,0.19458331228320408,2.5188808463575136,0.226127121899579,2.576986362174871,1.6134004597378113,0.1782083954734512,0.23403541938994557,0.3107988026216688,0.22705728646969248,0.1437621302788636,0.24311036356956917,0.7465519055368269,0.3040593786467385,0.07857154239366251,0.6083307201884858,1.1561211201182582,0.5059851290565109,0.06874624658883771,0.4387943157797414,0.4580329528018826,0.29462281550780817,0.5358588167697601,0.3020420343466018,0.940621949185414,0.5232847302836275,1.6134004597378113
18,18,5439,18,walking,0.23962905924455052,0.17920418734517995,0.8129342479892199,0.33012014823373614,2.6694723772660396,0.5818496035616934,2.432500224364431,1.7870288372039793,0.7009753994218287,0.06367267714433529,0.3748903628469098,0.3808373031958475,0.10786486143986768,0.10472968863318348,0.3480479545042182,0.15464741093006412,0.31115654006412286,0.3406437222452685,0.49481735289682016,0.3596835755031206,0.1254910117829852,0.33690335744482175,0.4933376999259097,0.28362528767630474,0.6924315415365658,0.2678338727290804,0.8260879737545848,0.5493237604571755,1.7870288372039793
19,19,5440,19,walking,0.001326832422982136,0.04095038058475528,0.5525818273462637,0.12742725067234772,2.872566883327476,0.06814659444600409,2.6425311622371024,1.7047916235568126,1.1095007437246818,0.04236666582248832,0.7346048951148987,0.6076679428418478,0.0009452508153031399,0.48679171433984464,1.204997052730703,0.4360941966081997,0.008030327521319908,0.34916444023155,0.6049539699242691,0.2638687010860018,0.08066129564712642,0.413416822488208,0.3155457662957131,0.2607404005132764,0.6788385555764815,0.2334727696521417,1.0092024456081583,0.566765019213081,1.7047916235568126
20,20,5441,20,walking,0.39879781952986476,0.21300311798745017,1.1969843373400098,0.48411724247492793,3.0292188346342224,0.4454538218693443,2.52998544464895,1.8958661515312167,1.9161086418610018,0.13125197922695817,1.3001660383505027,1.0789774561052845,0.1370754411459535,0.5482865884493537,1.1793064344254536,0.5100060987232136,0.27395356717131064,0.27288382933635175,0.427721287637548,0.30427921613057457,0.20384351884587873,0.27827828026221124,0.15503470318009938,0.22385566027925588,0.9931663038647054,0.31485960285527825,1.1315330409304272,0.749516970874079,1.8958661515312167
21,21,5442,21,walking,0.5544293564091789,0.353620129887415,0.6356411892574829,0.49034803237013413,2.545200257254119,0.3192084945074402,2.4253065342163493,1.6308248075478935,1.1268538100717627,0.10770241504602056,0.8701670649586148,0.6678559030388362,0.0664760789273409,0.4009132576777396,0.8296233062834268,0.3528803958987176,0.11786506040978828,0.3408530209604548,0.4302819525997942,0.26954362306805607,0.004842810735234986,0.6935066395437939,1.1081694991708724,0.500973679945786,0.7359445623012375,0.36930065960381064,1.0498649244144236,0.652071073644904,1.6308248075478935
22,22,5443,22,walking,0.12292358018747573,0.08852451140550577,0.1973940432535174,0.12405804528789609,2.710845936527561,0.34506563130270673,2.773503771304749,1.777065381393057,0.38279654189358897,0.11053249706160526,0.4540715861698417,0.28814593281604606,0.06361279762854241,0.43310906932612137,0.7615037957574151,0.35098950593334854,0.17113795592867095,0.4816904643486286,0.5668318205866321,0.3744977322282463,0.03411318417391783,0.4006222962663146,0.524104172328733,0.2787150266418396,0.5809049993899594,0.30992407828514706,0.8795681982334814,0.5322452707167389,1.777065381393057
23,23,5444,23,walking,0.4377268907667167,0.21530373027410823,0.40923315818788886,0.3430588800539078,2.9969992943059385,0.09354908014434617,3.134563555748634,1.863132060929841,0.4056754164787692,0.2882121693004261,1.0868914015693771,0.49493331462555357,0.12255549716730155,0.1793530685986232,0.3424833093460224,0.18926008817557438,0.24528901619084723,0.573716551022931,0.7452999191855569,0.47666221072262266,0.10838205297681858,0.6386893329525758,0.7531880555558597,0.4494661654829297,0.7194380279810653,0.3314706553821684,1.0786098999322231,0.636085453331738,1.863132060929841
24,24,5445,24,walking,0.14378724798234688,0.018522465067539948,0.3388314092887643,0.1326901670777076,3.2148571282326177,0.1790421431678594,3.128353788701188,1.9832304663004285,0.20993504691486875,0.0413433506660789,0.3313876946661978,0.16678889796561863,0.05289396098062405,0.3238825135523888,0.9182941565288982,0.3343694211189848,0.022195099796815932,0.22568123414865618,0.5955263931597995,0.21825581221014878,0.1369650497188905,0.6812977689377805,1.05417479361346,0.5381400861853605,0.630105588937694,0.24496157925671727,1.0610947059930511,0.5622458084763747,1.9832304663004285
25,25,5446,25,walking,0.3385657406183261,0.3076582268447612,0.6177082600753064,0.38203123900029623,2.331559907597935,0.2919627419544536,2.02513084118344,1.4544352280576436,0.030905016071523714,0.003684595774503426,0.5702613258161675,0.12788810990164437,0.03203232365181312,0.22765364443885444,0.7543127363927071,0.25473693451480844,0.03962694472756102,0.5500454407450477,0.974234067712114,0.4307157677314663,0.1308126829821488,0.6386142982833687,0.9339436859577552,0.49455952969775807,0.483917102608218,0.33660315800683155,0.9792651528562484,0.5240611348172696,1.4544352280576436
26,26,5447,26,walking,0.27204892136674896,0.06959192412088747,0.29555504309863445,0.19576734681478147,2.470565711370474,0.442368031045319,2.676044903656738,1.7003824776976648,0.6286127113026275,0.136750511869171,0.06767172728769882,0.3196796347262592,0.19164335907824415,0.5004483576536307,1.423851404329023,0.5616069675585545,0.1021353607277887,0.5866058657300096,0.9199742625446832,0.459491343092056,0.1328063218030392,0.07071021178464784,0.27149540899372165,0.13570569523381915,0.6329687309414871,0.30107915036727756,0.942432124985083,0.5621055775205225,1.7003824776976648
27,27,5448,27,walking,0.38211872436941136,0.05042448443566971,0.8467586760443432,0.3423690187309011,2.0750162889769803,0.14952797990385266,1.8840464072126801,1.2666269889948694,1.2162252847219424,0.3367400607740678,0.8966644792872865,0.8005190340558614,0.077468405864975,0.3658041209813079,0.9494899326609394,0.36720699727070105,0.29783392595552305,0.6500190857535081,1.0535168930420031,0.5898445832920131,0.02656696377866509,0.5098035633385859,0.6320288729966932,0.340953985446239,0.6792049322779161,0.34371988253116537,1.0437508768739912,0.6179201012984309,1.2666269889948694
28,28,5449,28,walking,0.33386284057842813,0.2946017093824654,0.5409839137550517,0.3595826027353678,2.415508537613678,0.25676556493221625,1.9720500371667522,1.4633196484517084,0.10291467434913365,0.1848413894306322,0.09020109650333934,0.1331426448125742,0.17309928122268387,0.25641961578452294,0.9006235356551748,0.3519322659339177,0.41115626479171646,0.6466153514263167,1.0798467946947639,0.639078005426166,0.18270331352038846,0.5935669695713606,0.6954364380830154,0.44959540085330274,0.6032074853460048,0.37213510008791895,0.8798569693096829,0.5661084280355061,1.4633196484517084
29,29,5450,29,walking,0.2467621624307642,0.04922424540054266,0.2208924044219704,0.16257304401691683,2.5515087910130716,0.2840384965993027,2.9569265397740683,1.7256042229997635,0.46967898576504186,0.40423130202450724,0.6936084676375271,0.48828580864332505,0.2147003177621467,0.09571204806470003,0.7719844847338015,0.278561843277499,0.08878547517876875,0.6532323948234072,0.9452353345390173,0.4858542149086739,0.05306070343729833,0.5463026355232334,0.8229003061990576,0.40432539682402424,0.6040827392645153,0.33879018707261555,1.0685912562175737,0.5908674217783672,1.7256042229997635
30,30,5451,30,walking,0.31875355961949314,0.13165093328461044,0.6784466768128286,0.31585113252420716,2.87635424757657,0.49554376406212375,2.837145762247582,1.916188357104994,0.7130050088189969,0.24311204169206554,0.408938774485497,0.4642345751015244,0.09100680143726982,0.31886152699891374,0.5275650230335643,0.2694603359811863,0.12190513198454903,0.6248838349852501,0.938161423389308,0.4863478714657813,0.2548466061510753,0.6375273586862975,0.8250773038377495,0.521965046702499,0.7293118925979925,0.4085965766182102,1.0358891606344214,0.6623412198133654,1.916188357104994
31,31,5452,31,walking,0.10730556528860243,0.31476742702488664,0.6196206259529031,0.29275332211597627,2.6558251597086593,0.13578211466471354,1.7687780212402344,1.4703985139973963,0.8082644207518406,0.049902354932742324,2.1394470127517837,0.7711561128241899,0.009096683349150739,0.36598542468185147,1.6791875024646974,0.4858703437053404,0.05897879538147948,0.3516291296759317,0.5330369253491246,0.2708505550927894,0.08728222901450419,0.4338215407678636,0.48518972987186937,0.305479453887321,0.6211254755823729,0.27531466529133153,1.204209969605102,0.5994180502705022,1.4703985139973963
32,32,5453,32,walking,0.14067691405408841,0.13300116213443391,0.3167179949900354,0.17281482947341603,2.763961267733443,0.12939953267842402,2.298940767233876,1.617132473611522,0.050483472296532134,0.06304711145712123,3.1325419591673724,0.6719206253349359,0.03766322270348889,0.08781277711791056,1.1809352369323134,0.28637744731502246,0.09413754035781835,0.7711387685633285,1.3632090708804945,0.6187523377445576,0.14577749549501234,0.4740264380362169,0.7051732535816129,0.38895622412881425,0.5387833187733971,0.2764042983312392,1.499586380464284,0.6259923229347113,1.617132473611522
33,33,5454,33,walking,0.5327977581648743,0.05403532669586263,0.2834647536578046,0.29142618467585574,3.199148869027897,0.2066109600115795,3.4326196057455878,2.048827852764908,0.3568461576765746,0.0794870201381612,1.2210450885855,0.41874228884299436,0.054737711965347345,0.2175725129273561,0.6518795220241277,0.23929999436190694,0.02403919780819267,0.5883144845649654,0.8154868222094105,0.4080388373911453,0.13931447414312897,0.6489602294467959,0.9509577202552694,0.5055014254870238,0.7178140281310026,0.29916342229745346,1.2259089187462835,0.6519727639206392,2.048827852764908
34,35,5456,35,walking,0.2183682393314341,0.0195535870722992,0.5087678752081175,0.19692230560311685,3.1075558633070726,0.14596311862652114,3.450229650644155,1.9914535229022685,0.349856566214094,0.3396548663868624,0.9980608678331561,0.4754167466070137,0.08459224142658879,0.05309307994976859,0.5845549140177981,0.1719851113541026,0.21927616636485617,0.5653136432242767,0.7371660055383698,0.46126912494332717,0.14342631421393381,0.48345927620373896,0.5915474158630841,0.36906371933968596,0.6871792318096631,0.26783959524391115,1.1450544548507802,0.6110184217915857,1.9914535229022685
35,36,5457,36,walking,0.04898745461993861,0.030383568966789537,0.2441406086548896,0.08057653116566918,3.0086272772841567,0.2647789594695324,2.623417986471822,1.8340460919958403,0.30953509694345493,0.05941915389662067,0.6100604056699896,0.26959378147002816,0.04210210307305601,0.16983141618616437,0.591277653830392,0.20302893846976655,0.05513326838916661,0.6104277248014939,0.8600318569715331,0.4382307686705708,0.011041544607759994,0.744295292062524,1.005943481568937,0.503323430981901,0.5792377908195888,0.3131893525638541,0.9891453321945939,0.554799923792296,1.8340460919958403
36,37,5458,37,walking,0.2936599854698859,0.07969712055557578,0.38198081095114655,0.22573900460041402,2.831224929726473,0.44245271572375316,2.944139688334715,1.8982989958470333,0.20686794849152268,0.3574281098533646,0.3505067204291554,0.295819767423786,0.08277130299470187,0.2600826899670657,0.47880582492016854,0.23290276216874073,0.14766890966856444,0.48158103066521724,0.7055693789645359,0.3928138519264199,0.12281891243853058,0.8264551117701113,1.242146331738129,0.6281388760310826,0.6141686647982797,0.4079494630891813,1.017191459222975,0.6122855429995795,1.8982989958470333
37,38,5459,38,walking,0.4867639866153413,0.12121439948230602,0.4408451535206096,0.3313603851431809,2.9914222185961536,0.5035078575516005,3.183882637875075,2.0347485580341167,0.7675404981002261,0.2010198283335468,0.4555436396863206,0.4785328585107733,0.06193830921319112,0.20277895376605692,0.450428973789176,0.19597269994953442,0.030160091838248974,0.4838703997662755,0.7877204501662267,0.3631562866750552,0.015770725354101043,0.5848634998887963,0.6967329949368878,0.37960028908453647,0.7255993049528772,0.349542489798097,1.0025256416623824,0.6305618462328662,2.0347485580341167
38,39,5460,39,walking,0.03436771665379437,0.058675458674697104,0.19769100512525845,0.07675547115644829,3.246130208594561,0.35782887604301433,3.1321686156926916,2.0680173569935687,0.7641174215955006,0.29269017052328883,0.6956761863343441,0.5618582741143846,0.01026098741555447,0.44846509716788313,1.054890255774221,0.3944684849882193,0.08162917188036511,0.7118698836070055,1.1777555952992353,0.5529507412547954,0.2366668838840345,0.36985704411591896,0.15193833036178603,0.2729972372723386,0.7288620650039684,0.37323108835530133,1.068353331431256,0.6545079276299591,2.0680173569935687
39,40,5461,40,walking,0.0239500791401677,0.1007951482323218,0.12331519064058487,0.07456112907711278,3.2928638208016707,0.41181085200073425,3.0902679849296546,2.099923466106893,0.89304201580713,0.22939762516758255,0.6897189204448388,0.5869196404788528,0.00810202078596345,0.42442997340079,0.6365048481466992,0.30031376730404125,0.04604033206281288,0.4160809126612979,0.5996146103665497,0.3047714199629543,0.13070019099204747,0.6114994999001787,0.6531011979201286,0.4275001159409162,0.7324497432649651,0.3656690018938175,0.9654204587414094,0.6323315898117949,2.099923466106893
40,41,5462,41,walking,0.14721905569744917,0.016308385082799207,0.24183953505295966,0.11377888332269129,3.6901636831701405,0.09537773849109679,4.265794988294789,2.367375566323453,0.8703224425103254,0.48609497896425286,0.7758817675766669,0.6977433221051648,0.0977733492952885,0.12753861273646053,0.4427937408440761,0.17868353298151485,0.0047903947527842715,0.5098331766533533,0.6717433696433927,0.3401981024911336,0.09411564938665375,0.6213541021497231,0.8099345508522875,0.44817481078500826,0.8173974291354403,0.30941783234628095,1.2013313253773619,0.6909923696681609,2.367375566323453
