candidate_id,missing_numeric_fields,missing_columns,parsed_numeric_fields,filter_reason
0,0,[],108,kept
1,0,[],108,kept
2,0,[],108,kept
3,0,[],108,kept
4,0,[],108,kept
5,0,[],108,kept
6,0,[],108,kept
7,0,[],108,kept
8,0,[],108,norm_filter
9,0,[],108,kept
10,0,[],108,kept
11,0,[],108,kept
12,0,[],108,kept
13,0,[],108,kept
14,0,[],108,kept
15,0,[],108,kept
16,0,[],108,kept
17,0,[],108,kept
18,0,[],108,kept
19,0,[],108,kept
20,0,[],108,kept
21,0,[],108,kept
22,0,[],108,kept
23,0,[],108,kept
24,0,[],108,kept
25,0,[],108,kept
26,0,[],108,kept
27,0,[],108,kept
28,0,[],108,kept
29,0,[],108,kept
30,0,[],108,kept
31,0,[],108,kept
32,0,[],108,kept
33,0,[],108,kept
34,0,[],108,kept
35,0,[],108,kept
36,0,[],108,kept
37,0,[],108,kept
38,0,[],108,kept
39,0,[],108,kept
40,0,[],108,kept
41,0,[],108,norm_filter
42,0,[],108,kept
43,0,[],108,kept
44,0,[],108,kept
45,0,[],108,kept
46,0,[],108,kept
47,0,[],108,norm_filter
48,0,[],108,kept
49,0,[],108,kept
50,0,[],108,kept
51,0,[],108,norm_filter
52,0,[],108,kept
53,0,[],108,kept
54,0,[],108,kept
55,0,[],108,kept
56,0,[],108,kept
57,0,[],108,kept
58,0,[],108,kept
59,0,[],108,kept
60,0,[],108,kept
61,0,[],108,kept
62,0,[],108,kept
63,0,[],108,kept
64,0,[],108,kept
65,0,[],108,kept
66,0,[],108,kept
67,0,[],108,kept
68,0,[],108,kept
69,0,[],108,norm_filter
70,0,[],108,kept
71,0,[],108,norm_filter
72,0,[],108,norm_filter
73,0,[],108,norm_filter
74,0,[],108,kept
75,0,[],108,kept
76,0,[],108,kept
77,0,[],108,kept
78,0,[],108,kept
79,0,[],108,kept
80,0,[],108,kept
81,0,[],108,kept
82,0,[],108,norm_filter
83,0,[],108,kept
84,0,[],108,kept
85,0,[],108,kept
86,0,[],108,kept
87,0,[],108,kept
88,0,[],108,kept
89,0,[],108,kept
90,0,[],108,kept
91,0,[],108,kept
92,0,[],108,kept
93,0,[],108,kept
94,0,[],108,kept
95,0,[],108,norm_filter
96,0,[],108,norm_filter
97,0,[],108,kept
98,0,[],108,kept
99,0,[],108,kept
100,0,[],108,kept
101,0,[],108,kept
102,0,[],108,kept
103,0,[],108,norm_filter
104,0,[],108,kept
105,0,[],108,kept
106,0,[],108,kept
107,0,[],108,kept
108,0,[],108,kept
109,0,[],108,kept
110,0,[],108,kept
111,0,[],108,kept
112,0,[],108,kept
113,0,[],108,kept
114,0,[],108,kept
115,0,[],108,kept
116,0,[],108,kept
117,0,[],108,kept
118,0,[],108,norm_filter
119,0,[],108,norm_filter
120,0,[],108,kept
121,0,[],108,kept
122,0,[],108,kept
123,0,[],108,kept
124,0,[],108,kept
125,0,[],108,kept
126,0,[],108,kept
127,0,[],108,kept
128,0,[],108,kept
129,0,[],108,kept
130,0,[],108,kept
131,0,[],108,norm_filter
132,0,[],108,kept
133,0,[],108,norm_filter
134,0,[],108,kept
135,0,[],108,kept
136,0,[],108,kept
137,0,[],108,kept
138,0,[],108,kept
139,0,[],108,kept
140,0,[],108,kept
141,0,[],108,norm_filter
142,0,[],108,kept
143,0,[],108,norm_filter
144,0,[],108,kept
145,0,[],108,kept
146,0,[],108,kept
147,0,[],108,kept
148,0,[],108,norm_filter
149,0,[],108,kept
150,0,[],108,kept
151,0,[],108,kept
152,0,[],108,kept
153,0,[],108,norm_filter
154,0,[],108,kept
155,0,[],108,norm_filter
156,0,[],108,kept
157,0,[],108,kept
158,0,[],108,kept
159,0,[],108,kept
160,0,[],108,kept
161,0,[],108,kept
162,0,[],108,kept
163,0,[],108,kept
164,0,[],108,kept
165,0,[],108,kept
166,0,[],108,kept
167,0,[],108,kept
168,0,[],108,kept
169,0,[],108,kept
170,0,[],108,kept
171,0,[],108,kept
172,0,[],108,kept
173,0,[],108,kept
174,0,[],108,kept
175,0,[],108,kept
176,0,[],108,kept
177,0,[],108,kept
178,0,[],108,kept
179,0,[],108,kept
180,0,[],108,kept
181,0,[],108,kept
182,0,[],108,kept
183,0,[],108,kept
184,0,[],108,kept
185,0,[],108,kept
186,0,[],108,kept
187,0,[],108,kept
188,0,[],108,kept
189,0,[],108,kept
190,0,[],108,kept
191,0,[],108,kept
192,0,[],108,kept
193,0,[],108,kept
194,0,[],108,kept
195,0,[],108,kept
196,0,[],108,kept
197,0,[],108,kept
198,0,[],108,kept
199,0,[],108,kept
200,0,[],108,kept
201,0,[],108,kept
202,0,[],108,kept
203,0,[],108,kept
204,0,[],108,kept
205,0,[],108,kept
206,0,[],108,kept
207,0,[],108,kept
208,0,[],108,kept
209,0,[],108,kept
210,0,[],108,kept
211,0,[],108,kept
212,0,[],108,kept
213,0,[],108,kept
214,0,[],108,kept
215,0,[],108,kept
216,0,[],108,kept
217,0,[],108,kept
218,0,[],108,kept
219,0,[],108,kept
220,0,[],108,kept
221,0,[],108,kept
222,0,[],108,kept
223,0,[],108,kept
224,0,[],108,kept
225,0,[],108,kept
226,0,[],108,kept
227,0,[],108,kept
228,0,[],108,kept
229,0,[],108,kept
230,0,[],108,kept
231,0,[],108,kept
232,0,[],108,kept
233,0,[],108,kept
234,0,[],108,kept
235,0,[],108,kept
236,0,[],108,kept
237,0,[],108,kept
238,0,[],108,kept
239,0,[],108,kept
240,0,[],108,kept
241,0,[],108,kept
242,0,[],108,kept
243,0,[],108,kept
244,0,[],108,kept
245,0,[],108,kept
246,0,[],108,kept
247,0,[],108,kept
248,0,[],108,kept
249,0,[],108,kept
250,0,[],108,kept
